Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,BuddyBoosted,Form,ShadowForm,MultiForm?,Height (cm),Catch Date
0,5/29/23 17:03:37,154,Meganium,-,♂,•40'•⑰♂,40.5,40.5,2425,162,10000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Meganium,1721,1721,Hundo,,,1,0,0,0,1735,1,0,?,2017-03-14
0,5/29/23 17:03:40,154,Meganium,-,♂,^_32₅₃⑥⑪⑦♂,32.0,32.0,1971,146,6000,53.3,53.3,53.3,6.0,11.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Meganium,906,906,Default,,,1,0,0,0,1735,1,0,?,2020-05-09
0,5/29/23 17:03:43,154,Meganium,-,♂,¥26₅₃♂,24.0,24.0,1500,130,3500,53.3,53.3,53.3,1.0,13.0,10.0,1, - , - , - ,0.0, - , - ,Meganium,26,26,Meganium,197,197,Great League,,,1,0,0,0,1735,1,0,?,2022-05-09
0,5/29/23 17:03:46,154,Meganium,-,♀,^_20₈₇⓯⑩⑭♀,20.0,20.0,1358,121,2500,86.7,86.7,86.7,15.0,10.0,14.0,1, - , - , - ,0.0, - , - ,Meganium,2301,2301,Meganium,1616,1616,Default,,,1,0,0,0,1735,1,0,?,2021-12-17
0,5/29/23 17:03:49,154,Meganium Shadow,-,♂,>$08₅₃⑥♂,8.0,8.0,502,76,960,53.3,53.3,53.3,6.0,5.0,13.0,1, - , - , - ,0.0, - , - ,Meganium,625,625,Meganium,815,815,Shadow,,,1,0,0,0,1735,2,0,?,2023-?-?
0,5/29/23 17:03:51,154,Meganium Shadow,-,♀,>$08₃₁⑧♀,8.0,8.0,492,72,960,31.1,31.1,31.1,8.0,2.0,4.0,1, - , - , - ,0.0,1665,1665,Meganium,2160,2160,Meganium,3025,3025,Shadow,,,1,0,0,0,1735,2,0,?,2023-?-?
0,5/29/23 17:03:52,154,Meganium Shadow,-,♂,>$08₄₂②♂,8.0,8.0,489,74,960,42.2,42.2,42.2,2.0,8.0,9.0,1, - , - , - ,0.0,840,840,Meganium,408,408,Meganium,1473,1473,Shadow,,,1,0,0,0,1735,2,0,?,2023-?-?
0,5/29/23 17:03:54,154,Meganium,-,♂,£68₅₈♂,7.0,7.0,428,71,800,57.8,57.8,57.8,0.0,11.0,15.0,1, - , - , - ,0.0,122,122,Meganium,563,563,Meganium,68,68,Ultra League,,,1,0,0,0,1735,1,0,?,2021-01-27
0,5/29/23 17:03:57,155,Cyndaquil Purified,-,♂,^_25₇₃⑧⓯⑩♂,25.0,25.0,650,85,3600,73.3,73.3,73.3,8.0,15.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,1024,1024,Default,,,1,0,0,0,1738,4,0,?,2022-03-10
0,5/29/23 17:04:00,155,Cyndaquil,-,♂,%⑳22₉₃⑬♂,22.0,22.0,604,82,3000,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,1400,1400,3 Stars,,,1,0,0,0,1738,1,0,?,2020-11-09
0,5/29/23 17:04:03,155,Cyndaquil,-,♂,£95E₆₂♂,20.0,20.0,500,77,2500,62.2,62.2,62.2,4.0,12.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,95,95,Ultra League,,,1,0,0,0,1738,1,0,?,2022-10-11
0,5/29/23 17:04:05,155,Cyndaquil Shadow,-,♂,>$13₇₃⑨♂,13.0,13.0,337,64,1920,73.3,73.3,73.3,9.0,9.0,15.0,1, - , - , - ,0.0, - , - ,Typhlosion,2791,2791,Typhlosion,1117,1117,Shadow,,,1,0,0,0,1738,2,0,?,2022-08-27
0,5/29/23 17:04:12,155,Cyndaquil Shadow,-,♂,>$13₆₂⑨♂,13.0,13.0,330,63,1920,62.2,62.2,62.2,9.0,6.0,13.0,1, - , - , - ,0.0, - , - ,Typhlosion,1920,1920,Typhlosion,1206,1206,Shadow,,,1,0,0,0,1738,2,0,?,2022-11-08
0,5/29/23 17:04:15,155,Cyndaquil Shadow,-,♀,>$08₈₇⓯♀,8.0,8.0,214,49,960,86.7,86.7,86.7,15.0,9.0,15.0,1, - , - , - ,0.0, - , - ,Typhlosion,3850,3850,Typhlosion,2375,2375,Shadow,,,1,0,0,0,1738,2,0,?,2022-03-01
0,5/29/23 17:04:17,155,Cyndaquil Shadow,-,♂,>$08₅₁④♂,8.0,8.0,192,49,960,51.1,51.1,51.1,4.0,6.0,13.0,1, - , - , - ,0.0, - , - ,Typhlosion,435,435,Typhlosion,1161,1161,Shadow,,,1,0,0,0,1738,2,0,?,2022-02-26
0,5/29/23 17:04:19,155,Cyndaquil,-,♂,^_04₆₄⑦⑪⑪♂,4.0,4.0,93,32,400,64.4,64.4,64.4,7.0,11.0,11.0,1, - , - , - ,0.0, - , - ,Typhlosion,1086,1086,Typhlosion,726,726,Default,,,1,0,0,0,1738,1,0,?,2023-?-?
0,5/29/23 17:04:23,156,Quilava Purified,-,♂,^_25₇₃⑫⑭⑦♂,25.0,25.0,1127,105,3600,73.3,73.3,73.3,12.0,14.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,2037,2037,Default,,,1,0,0,0,1741,4,0,?,2023-?-?
0,5/29/23 17:04:26,156,Quilava,-,♂,¥₅₈♂,20.0,20.0,854,96,2500,57.8,57.8,57.8,1.0,15.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,42,42,Great League,,,1,0,0,0,1741,1,0,?,2021-03-08
0,5/29/23 17:04:29,156,Quilava Shadow,-,♂,>$13₇₆⑭♂,13.0,13.0,590,78,1920,75.6,75.6,75.6,14.0,9.0,11.0,1, - , - , - ,0.0, - , - ,Typhlosion,2474,2474,Typhlosion,3323,3323,Shadow,,,1,0,0,0,1741,2,0,?,2023-?-?
0,5/29/23 17:04:30,156,Quilava Shadow,-,♂,¥186e₇₁♂,13.0,13.0,577,78,1920,71.1,71.1,71.1,8.0,12.0,12.0,1, - , - , - ,0.0, - , - ,Typhlosion,186,186,Typhlosion,1254,1254,Great League,,,1,0,0,0,1741,2,0,?,2022-02-05
0,5/29/23 17:04:32,156,Quilava,-,♂,%㉓09₉₈⓯♂,9.0,9.0,421,65,1000,97.8,97.8,97.8,15.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Typhlosion,1666,1666,Typhlosion,2111,2111,3 Stars,,,1,0,0,0,1741,1,0,?,2023-?-?
0,5/29/23 17:04:35,156,Quilava Shadow,-,♂,¥202e₃₆♂,8.0,8.0,328,56,960,35.6,35.6,35.6,3.0,13.0,0.0,1, - , - , - ,0.0, - , - ,Typhlosion,202,202,Typhlosion,954,954,Great League,,,1,0,0,0,1741,2,0,?,2022-03-03
0,5/29/23 17:04:37,157,Typhlosion,-,♂,£1₆₂♂,35.0,35.0,2500,153,8000,62.2,62.2,62.2,0.0,13.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,1,1,Ultra League,,,1,0,0,0,1744,1,0,?,2020-?-?
0,5/29/23 17:04:41,157,Typhlosion,-,♂,^_32'₇₃⑫⑭⑦♂,32.5,32.5,2489,144,6000,73.3,73.3,73.3,12.0,14.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,2037,2037,Default,,,1,0,0,0,1744,1,0,?,2023-?-?
0,5/29/23 17:04:50,157,Typhlosion Purified,-,♂,^_25₇₁⑭⑪⑦♂,25.0,25.0,1992,128,3600,71.1,71.1,71.1,14.0,11.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Typhlosion,2856,2856,Default,,,1,0,0,0,1744,4,0,?,2022-03-06
0,5/29/23 17:04:52,157,Typhlosion,-,♂,¥22₇₆♂,19.0,19.0,1498,116,2500,75.6,75.6,75.6,5.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Typhlosion,22,22,Typhlosion,461,461,Great League,,,1,0,0,0,1744,1,0,?,2023-?-?
0,5/29/23 17:04:55,157,Typhlosion,-,♂,%㉓14₉₈⓯♂,14.0,14.0,1153,99,1600,97.8,97.8,97.8,15.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Typhlosion,1666,1666,Typhlosion,2111,2111,3 Stars,,,1,0,0,0,1744,1,0,?,2023-?-?
0,5/29/23 17:04:58,158,Totodile,-,♀,^_27₆₉⑭⑦⑩♀,27.0,27.0,824,102,4500,68.9,68.9,68.9,14.0,7.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,2900,2900,Default,,,1,0,0,0,1747,1,0,?,2023-?-?
0,5/29/23 17:05:01,158,Totodile Purified,-,♂,^_25₅₈⑩⑬③♂,25.0,25.0,740,93,3600,57.8,57.8,57.8,10.0,13.0,3.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,2745,2745,Default,,,1,0,0,0,1747,4,0,?,2023-?-?
0,5/29/23 17:05:05,158,Totodile,-,♀,%⑳20₉₈⓯♀,20.0,20.0,644,90,2500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,2299,2299,3 Stars,,,1,0,0,0,1747,1,0,?,2020-12-12
0,5/29/23 17:05:08,158,Totodile,-,♂,^_15₈₄⑫⑬⑬♂,15.0,15.0,467,77,1900,84.4,84.4,84.4,12.0,13.0,13.0,1, - , - , - ,0.0, - , - ,Feraligatr,2184,2184,Feraligatr,1707,1707,Default,,,1,0,0,0,1747,1,0,?,2023-?-?
0,5/29/23 17:05:11,158,Totodile Shadow,-,♂,>$13₈₇⑬♂,13.0,13.0,408,71,1920,86.7,86.7,86.7,13.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Feraligatr,2069,2069,Feraligatr,2211,2211,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:13,158,Totodile,-,♂,^_11₈₇⑫⑬⑭♂,11.0,11.0,343,66,1300,86.7,86.7,86.7,12.0,13.0,14.0,1, - , - , - ,0.0, - , - ,Feraligatr,2184,2184,Feraligatr,1106,1106,Default,,,1,0,0,0,1747,1,0,?,2023-?-?
0,5/29/23 17:05:16,158,Totodile Shadow,-,♂,>$08₇₆⑫♂,8.0,8.0,242,54,960,75.6,75.6,75.6,12.0,14.0,8.0,1, - , - , - ,0.0, - , - ,Feraligatr,973,973,Feraligatr,2369,2369,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:18,158,Totodile Shadow,-,♂,>$08₆₂⑪♂,8.0,8.0,236,52,960,62.2,62.2,62.2,11.0,14.0,3.0,1, - , - , - ,0.0, - , - ,Feraligatr,2737,2737,Feraligatr,3199,3199,Shadow,,,1,0,0,0,1747,2,0,?,2022-02-12
0,5/29/23 17:05:20,158,Totodile Shadow,-,♂,>$08₇₁⑧♂,8.0,8.0,236,55,960,71.1,71.1,71.1,8.0,13.0,11.0,1, - , - , - ,0.0, - , - ,Feraligatr,1487,1487,Feraligatr,1213,1213,Shadow,,,1,0,0,0,1747,2,0,?,2022-05-21
0,5/29/23 17:05:22,158,Totodile Shadow,-,♀,£146E₇₁♀,8.0,8.0,234,56,960,71.1,71.1,71.1,6.0,13.0,13.0,1, - , - , - ,0.0, - , - ,Feraligatr,1590,1590,Feraligatr,146,146,Ultra League,,,1,0,0,0,1747,2,0,?,2022-12-17
0,5/29/23 17:05:24,158,Totodile Shadow,-,♂,>$08₄₇⑬♂,8.0,8.0,231,51,960,46.7,46.7,46.7,13.0,7.0,1.0,1, - , - , - ,0.0, - , - ,Feraligatr,2741,2741,Feraligatr,3869,3869,Shadow,,,1,0,0,0,1747,2,0,?,2022-03-17
0,5/29/23 17:05:26,158,Totodile Shadow,-,♂,>$08₄₉⑪♂,8.0,8.0,230,52,960,48.9,48.9,48.9,11.0,8.0,3.0,1, - , - , - ,0.0, - , - ,Feraligatr,2376,2376,Feraligatr,3332,3332,Shadow,,,1,0,0,0,1747,2,0,?,2022-11-09
0,5/29/23 17:05:27,158,Totodile Shadow,-,♂,>$08₄₀⑫♂,8.0,8.0,227,52,960,40.0,40.0,40.0,12.0,2.0,4.0,1, - , - , - ,0.0, - , - ,Feraligatr,3609,3609,Feraligatr,3970,3970,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:29,158,Totodile Shadow,-,♂,>$08₄₇⑤♂,8.0,8.0,223,54,960,46.7,46.7,46.7,5.0,8.0,8.0,1, - , - , - ,0.0, - , - ,Feraligatr,2643,2643,Feraligatr,1440,1440,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:31,158,Totodile Shadow,-,♂,¥713E₅₆♂,8.0,8.0,223,54,960,55.6,55.6,55.6,1.0,15.0,9.0,1, - , - , - ,0.0, - , - ,Feraligatr,713,713,Feraligatr,267,267,Great League,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:32,158,Totodile Shadow,-,♂,>$08₃₈⑤♂,8.0,8.0,221,51,960,37.8,37.8,37.8,5.0,12.0,0.0,1, - , - , - ,0.0, - , - ,Feraligatr,961,961,Feraligatr,1139,1139,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:34,158,Totodile Shadow,-,♂,>$08₃₆⑧♂,8.0,8.0,221,53,960,35.6,35.6,35.6,8.0,3.0,5.0,1, - , - , - ,0.0, - , - ,Feraligatr,1465,1465,Feraligatr,3126,3126,Shadow,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:36,158,Totodile Shadow,-,♂,¥137E₄₇♂,8.0,8.0,219,55,960,46.7,46.7,46.7,1.0,8.0,12.0,1, - , - , - ,0.0, - , - ,Feraligatr,137,137,Feraligatr,110,110,Great League,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:37,158,Totodile Shadow,-,♂,¢₄₀♂,8.0,8.0,215,56,960,40.0,40.0,40.0,0.0,4.0,14.0,1, - , - , - ,0.0, - , - ,Feraligatr,907,907,Feraligatr,303,303,Little League,,,1,0,0,0,1747,2,0,?,2023-?-?
0,5/29/23 17:05:39,158,Totodile,-,♂,¥307E₄₄♂,3.0,3.0,72,31,400,44.4,44.4,44.4,0.0,11.0,9.0,1, - , - , - ,0.0, - , - ,Feraligatr,307,307,Feraligatr,162,162,Great League,,,1,0,0,0,1747,1,0,?,2023-?-?
0,5/29/23 17:05:44,158,Totodile,-,♂,^_02₄₂③⑤⑪♂,2.0,2.0,43,24,200,42.2,42.2,42.2,3.0,5.0,11.0,1, - , - , - ,0.0, - , - ,Feraligatr,680,680,Feraligatr,675,675,Default,,,1,0,0,0,1747,1,0,?,2023-?-?
0,5/29/23 17:05:46,158,Totodile,-,♂,^_01₅₆⑪⑦⑦♂,1.0,1.0,14,13,200,55.6,55.6,55.6,11.0,7.0,7.0,1, - , - , - ,0.0, - , - ,Feraligatr,3789,3789,Feraligatr,3318,3318,Default,,,1,0,0,0,1747,1,0,?,2020-10-28
0,5/29/23 17:05:49,159,Croconaw Purified,-,♂,^_25₇₈⑩⑬⑫♂,25.0,25.0,1175,116,3600,77.8,77.8,77.8,10.0,13.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,1845,1845,Default,,,1,0,0,0,1750,4,0,?,2023-?-?
0,5/29/23 17:05:52,159,Croconaw Purified,-,♂,^_25₅₃⑧⑪⑤♂,25.0,25.0,1130,112,3600,53.3,53.3,53.3,8.0,11.0,5.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,2611,2611,Default,,,1,0,0,0,1750,4,0,?,2023-?-?
0,5/29/23 17:05:55,159,Croconaw,-,♂,%㉒15₉₆⑬♂,15.0,15.0,729,92,1900,95.6,95.6,95.6,13.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Feraligatr,496,496,Feraligatr,1880,1880,3 Stars,,,1,0,0,0,1750,1,0,?,2022-06-17
0,5/29/23 17:05:58,159,Croconaw Shadow,-,♂,>$08₆₄⑬♂,8.0,8.0,367,64,960,64.4,64.4,64.4,13.0,6.0,10.0,1, - , - , - ,0.0, - , - ,Feraligatr,2532,2532,Feraligatr,2460,2460,Shadow,,,1,0,0,0,1750,2,0,114,2022-04-02
0,5/29/23 17:06:02,159,Croconaw Shadow,-,♂,>$08₆₉⑪♂,8.0,8.0,367,64,960,68.9,68.9,68.9,11.0,12.0,8.0,1, - , - , - ,0.0, - , - ,Feraligatr,2159,2159,Feraligatr,2390,2390,Shadow,,,1,0,0,0,1750,2,0,?,2022-04-07
0,5/29/23 17:06:04,159,Croconaw Shadow,-,♀,>$08₅₈⑨♀,8.0,8.0,359,64,960,57.8,57.8,57.8,9.0,8.0,9.0,1, - , - , - ,0.0, - , - ,Feraligatr,560,560,Feraligatr,1696,1696,Shadow,,,1,0,0,0,1750,2,0,?,2023-?-?
0,5/29/23 17:06:06,159,Croconaw Shadow,-,♂,>$08₃₁①♂,8.0,8.0,337,63,960,31.1,31.1,31.1,1.0,8.0,5.0,1, - , - , - ,0.0, - , - ,Feraligatr,2121,2121,Feraligatr,546,546,Shadow,,,1,0,0,0,1750,2,0,?,2023-?-?
0,5/29/23 17:06:08,159,Croconaw,-,♂,¥605e₄₂♂,5.0,5.0,203,51,600,42.2,42.2,42.2,0.0,5.0,14.0,1, - , - , - ,0.0, - , - ,Feraligatr,605,605,Feraligatr,123,123,Great League,,,1,0,0,0,1750,1,0,?,2023-?-?
0,5/29/23 17:06:12,160,Feraligatr,-,♂,^_20₈₇⓯⑭⑩♂,20.0,20.0,1609,124,2500,86.7,86.7,86.7,15.0,14.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Feraligatr,2604,2604,Default,,,1,0,0,0,1753,1,0,?,2017-04-17
0,5/29/23 17:06:15,160,Feraligatr,-,♂,¥8₅₁♂,8.0,8.0,590,77,800,51.1,51.1,51.1,0.0,15.0,8.0,1, - , - , - ,0.0, - , - ,Feraligatr,8,8,Feraligatr,167,167,Great League,,,1,0,0,0,1753,1,0,?,2021-01-27
0,5/29/23 17:06:19,160,Feraligatr,-,♂,£56₅₈♂,5.0,5.0,355,60,600,57.8,57.8,57.8,0.0,15.0,11.0,1, - , - , - ,0.0,1335,1335,Feraligatr,542,542,Feraligatr,56,56,Ultra League,,,1,0,0,0,1753,1,0,?,2023-?-?
0,5/29/23 17:06:23,160,Feraligatr,-,♂,%㉑01₉₆⓯♂,1.0,1.0,40,19,200,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - ,0.0,3571,3571,Feraligatr,3612,3612,Feraligatr,1599,1599,3 Stars,,,1,0,0,0,1753,1,0,?,2021-11-14
0,5/29/23 17:06:26,161,Sentret,-,♂,^_27₇₁⑪⑨⑫♂,27.0,27.0,435,85,4500,71.1,71.1,71.1,11.0,9.0,12.0,1, - , - , - ,0.0,2141,2141,Furret,1936,1936, - , - , - ,Default,,,1,0,0,0,160,1,0,?,2023-?-?
0,5/29/23 17:06:28,161,Sentret,-,♂,^_14₉₁⑫⓯⑭♂,14.0,14.0,238,62,800,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0,2440,2440,Furret,1084,1084, - , - , - ,Default,,,1,1,1,0,160,1,0,?,2023-?-?
0,5/29/23 17:06:29,161,Sentret,-,♂,%㉓09₉₈⓯♂,9.0,9.0,157,50,1000,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0,2306,2306,Furret,3559,3559, - , - , - ,3 Stars,,,1,0,0,0,160,1,0,?,2023-?-?
0,5/29/23 17:06:30,161,Sentret,-,♀,¥8e₆₀♀,4.0,4.0,53,31,400,60.0,60.0,60.0,0.0,15.0,12.0,1, - , - , - ,0.0,23,23,Furret,8,8, - , - , - ,Great League,,,1,0,0,0,160,1,0,?,2023-?-?
0,5/29/23 17:06:31,162,Furret,-,♀,%㉓31₉₆⑭♀,31.0,31.0,1517,157,6000,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,161,1,0,?,2023-?-?
0,5/29/23 17:06:33,162,Furret,-,♀,^_25₈₂⑬⑨⓯♀,25.0,25.0,1213,142,4000,82.2,82.2,82.2,13.0,9.0,15.0,1, - , - , - ,0.0, - , - ,Furret,2801,2801, - , - , - ,Default,,,1,0,0,0,161,1,0,?,2017-04-27
0,5/29/23 17:06:34,162,Furret,-,♂,^_24₈₀⑪⓯⑩♂,24.0,24.0,1162,136,3500,80.0,80.0,80.0,11.0,15.0,10.0,1, - , - , - ,0.0, - , - ,Furret,1907,1907, - , - , - ,Default,,,1,0,0,0,161,1,0,?,2017-03-02
0,5/29/23 17:06:35,162,Furret,-,♀,¥10₆₀♀,9.0,9.0,406,83,1000,60.0,60.0,60.0,1.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Furret,10,10, - , - , - ,Great League,,,1,0,0,0,161,1,0,?,?
0,5/29/23 17:06:36,162,Furret,-,♂,^_02₂₉⓪④⑨♂,2.0,2.0,66,34,200,28.9,28.9,28.9,0.0,4.0,9.0,1, - , - , - ,0.0, - , - ,Furret,313,313, - , - , - ,Default,,,1,0,0,0,161,1,0,?,2021-06-22
0,5/29/23 17:06:36,162,Furret,-,♂,^_15'₂₉⓪④⑨♂,15.5,15.5,668,108,1900,28.9,28.9,28.9,0.0,4.0,9.0,1, - , - , - ,0.0, - , - ,Furret,313,313, - , - , - ,Default,,,1,0,0,0,161,1,0,?,2021-06-22
0,5/29/23 17:06:37,163,Hoothoot,-,♀,£4e₉₈♀,30.0,30.0,573,124,5000,97.8,97.8,97.8,14.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Noctowl,4,4,Ultra League,,,1,0,0,0,162,1,0,72,2022-10-27
0,5/29/23 17:06:42,163,Hoothoot,-,♂,£22e₉₃♂,23.0,23.0,432,108,1750,93.3,93.3,93.3,13.0,14.0,15.0,1, - , - , - ,0.0,2413,2413,Noctowl,2609,2609,Noctowl,22,22,Ultra League,,,1,1,1,0,162,1,0,?,2022-01-16
0,5/29/23 17:06:43,163,Hoothoot,-,♀,°28°?♀,28.0,28.0,391,109,4500,0.0,0.0,0.0,0.0,0.0,0.0,1, - , - , - ,0.0,1361,1361,Noctowl,1538,1538, - , - , - ,Nundo,,,1,0,0,0,162,1,0,?,?
0,5/29/23 17:06:44,163,Hoothoot,-,♂,¥14e₅₁♂,5.0,5.0,73,47,600,51.1,51.1,51.1,0.0,14.0,9.0,1, - , - , - ,0.0,31,31,Noctowl,14,14, - , - , - ,Great League,,,1,0,0,0,162,1,0,?,2021-?-?
0,5/29/23 17:06:46,163,Hoothoot,-,♀,.35₆₇♀,35.0,35.0,570,124,8000,66.7,66.7,66.7,10.0,12.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,lvl35+,,,1,0,0,0,162,1,0,?,2023-?-?
0,5/29/23 17:06:47,163,Hoothoot,-,♀,^_28₈₂⑭⑨⑭♀,28.0,28.0,518,119,4500,82.2,82.2,82.2,14.0,9.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,162,1,0,?,2022-01-04
0,5/29/23 17:06:48,163,Hoothoot,-,♂,^_18₇₃⑦⓯⑪♂,18.0,18.0,310,94,2200,73.3,73.3,73.3,7.0,15.0,11.0,1, - , - , - ,0.0,801,801,Noctowl,313,313, - , - , - ,Default,,,1,0,0,0,162,1,0,?,2022-?-?
0,5/29/23 17:06:49,163,Hoothoot,-,♂,^_15₇₆⑫⑩⑫♂,15.0,15.0,270,86,1900,75.6,75.6,75.6,12.0,10.0,12.0,1,Peck, - , - ,0.0,2967,2967,Noctowl,1561,1561, - , - , - ,Default,,,1,0,0,0,162,1,0,72,2022-01-04
0,5/29/23 17:06:50,163,Hoothoot,-,♀,^_16₄₇⑨⑥⑥♀,16.0,16.0,266,86,1900,46.7,46.7,46.7,9.0,6.0,6.0,1,Feint Attack, - , - ,0.0,2427,2427,Noctowl,2567,2567, - , - , - ,Default,,,1,0,0,0,162,1,0,65,2023-?-?
0,5/29/23 17:06:52,163,Hoothoot,-,♀,^_14₅₈⑦⑤⑭♀,14.0,14.0,231,84,1600,57.8,57.8,57.8,7.0,5.0,14.0,1,Peck, - , - ,0.0,1425,1425,Noctowl,1788,1788, - , - , - ,Default,,,1,0,0,0,162,1,0,73,2022-01-04
0,5/29/23 17:06:53,163,Hoothoot,-,♀,^_07₅₁⑤④⑭♀,7.0,7.0,109,59,800,51.1,51.1,51.1,5.0,4.0,14.0,1,Peck, - , - ,0.0,1081,1081,Noctowl,1073,1073, - , - , - ,Default,,,1,0,0,0,162,1,0,77,2023-?-?
0,5/29/23 17:06:55,163,Hoothoot,-,♂,¥162e₆₇♂,1.0,1.0,10,15,200,66.7,66.7,66.7,5.0,12.0,13.0,1, - , - , - ,0.0,739,739,Noctowl,162,162, - , - , - ,Great League,,,1,0,0,0,162,1,0,?,2023-?-?
0,5/29/23 17:06:56,164,Noctowl,-,♀,£21₉₃♀,33.0,33.0,1800,179,7000,93.3,93.3,93.3,14.0,13.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Noctowl,21,21,Ultra League,,,1,0,0,0,163,1,0,?,2020-03-05
0,5/29/23 17:06:59,164,Noctowl,-,♂,¥5₆₂♂,28.5,28.5,1500,169,4500,62.2,62.2,62.2,2.0,14.0,12.0,1, - , - , - ,0.0, - , - ,Noctowl,5,5, - , - , - ,Great League,,,1,0,0,0,163,1,0,?,2020-12-19
0,5/29/23 17:07:00,164,Noctowl,-,♀,^_26₉₁⑫⓯⑭♀,26.0,26.0,1472,162,4000,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Noctowl,830,830, - , - , - ,Default,,,1,0,0,0,163,1,0,?,2017-03-16
0,5/29/23 17:07:01,164,Noctowl,-,♂,£9₉₆飞飞♂,20.0,20.0,1150,143,2500,95.6,95.6,95.6,15.0,13.0,15.0,1,Wing Attack,Sky Attack, - ,17.4, - , - ,Noctowl,2074,2074,Noctowl,9,9,Ultra League,,,1,0,0,0,163,1,0,161,2020-05-09
0,5/29/23 17:07:04,164,Noctowl,-,♀,^_05₂₀②⓪⑦♀,5.0,5.0,235,67,600,20.0,20.0,20.0,2.0,0.0,7.0,1, - , - , - ,0.0,239,239,Noctowl,1078,1078, - , - , - ,Default,,,1,0,0,0,163,1,0,?,2022-04-22
0,5/29/23 17:07:06,165,Ledyba,-,♀,¥13e₉₆♀,23.0,23.0,471,86,3500,95.6,95.6,95.6,14.0,14.0,15.0,1, - , - , - ,0.0,3093,3093,Ledian,13,13, - , - , - ,Great League,,,1,0,0,0,164,1,0,?,2023-?-?
0,5/29/23 17:07:08,165,Ledyba,-,♀,¢6₆₂♀,25.0,25.0,431,90,4000,62.2,62.2,62.2,1.0,12.0,15.0,1, - , - , - ,0.0,6,6, - , - , - , - , - , - ,Little League,,,1,0,0,0,164,1,0,?,2021-08-06
0,5/29/23 17:07:09,165,Ledyba,-,♂,^_19₄₉⑧⑦⑦♂,19.0,19.0,341,73,2500,48.9,48.9,48.9,8.0,7.0,7.0,1, - , - , - ,0.0,2729,2729,Ledian,2072,2072, - , - , - ,Default,,,1,0,0,0,164,1,0,?,2023-?-?
